transacao_id,cliente_id,valor,data,produto
7304,263,3081.5,2026-04-24,Seguro
7305,112,2952.34,2025-03-27,Investimento
7306,38,1628.05,2025-08-25,Conta Digital
7307,699,121.76,2025-09-14,Conta Digital
7308,34,4826.98,2026-05-14,Cartão
7309,235,1505.87,2025-12-11,Cartão
7310,723,4807.41,2026-04-07,Cartão
7311,127,2770.51,2026-01-18,Conta Digital
7312,588,517.21,2026-02-11,Conta Digital
7313,146,2906.29,2026-04-21,Cartão
7314,474,1400.81,2025-05-01,Seguro
7315,945,1248.08,2025-09-12,Investimento
7316,747,709.97,2025-12-16,Empréstimo
7317,412,3983.53,2025-05-24,Empréstimo
7318,116,2128.75,2025-01-26,Conta Digital
7319,725,2560.02,2026-01-11,Seguro
7320,527,72.11,2025-08-26,Empréstimo
7321,792,4968.4,2025-08-25,Conta Digital
7322,848,1504.25,2025-03-26,Cartão
7323,419,1823.2,2025-09-03,Seguro
7324,872,440.62,2025-11-15,Seguro
7325,941,1283.53,2025-08-11,Seguro
7326,126,149.47,2025-06-16,Cartão
7327,312,254.48,2025-04-01,Empréstimo
7328,933,2724.54,2025-07-13,Cartão
7329,586,1665.49,2026-06-10,Conta Digital
7330,724,2421.31,2025-01-13,Empréstimo
7331,348,4043.97,2026-04-10,Cartão
7332,505,4646.16,2025-03-25,Investimento
7333,717,153.59,2025-02-03,Seguro
7334,421,2511.58,2025-02-28,Conta Digital
7335,311,387.1,2025-09-17,Investimento
7336,5,1663.2,2026-02-06,Seguro
7337,554,4049.57,2025-11-25,Empréstimo
7338,245,2252.13,2025-09-23,Cartão
7339,775,2795.62,2026-02-18,Investimento
7340,476,4331.03,2026-03-23,Cartão
7341,10,1951.11,2025-08-18,Seguro
7342,333,4709.88,2026-04-11,Empréstimo
7343,863,418.54,2026-04-29,Empréstimo
7344,46,1153.68,2025-07-01,Seguro
7345,595,3960.4,2026-04-08,Seguro
7346,935,3779.55,2026-05-27,Seguro
7347,890,1714.62,2025-01-01,Seguro
7348,556,1418.91,2025-02-14,Conta Digital
7349,311,3510.53,2026-03-26,Empréstimo
7350,864,603.0,2025-04-05,Seguro
7351,397,117.28,2025-12-16,Seguro
7352,167,2428.57,2026-04-11,Conta Digital
7353,799,4246.58,2026-01-04,Conta Digital
7354,736,4451.06,2026-05-04,Investimento
7355,852,604.49,2025-04-21,Cartão
7356,496,4767.75,2026-04-30,Investimento
7357,315,4407.94,2026-01-06,Seguro
7358,690,3721.04,2026-03-05,Seguro
7359,473,766.29,2026-04-12,Empréstimo
7360,171,1949.26,2025-08-04,Seguro
7361,520,1702.51,2025-01-26,Empréstimo
7362,594,71.87,2026-06-04,Seguro
7363,980,3432.7,2025-12-24,Investimento
7364,12,4217.4,2026-01-24,Conta Digital
7365,747,2995.35,2026-02-22,Cartão
7366,224,2606.63,2026-02-24,Conta Digital
7367,488,188.17,2026-03-30,Investimento
7368,912,2291.95,2026-01-19,Investimento
7369,42,3789.21,2025-07-30,Conta Digital
7370,579,4467.54,2026-02-21,Empréstimo
7371,386,1129.65,2026-04-25,Conta Digital
7372,189,4399.12,2026-03-31,Cartão
7373,687,3930.92,2025-02-26,Investimento
7374,778,1207.05,2026-01-02,Cartão
7375,134,2778.42,2026-03-06,Empréstimo
7376,192,3310.23,2025-02-03,Investimento
7377,553,4834.84,2025-06-21,Seguro
7378,207,836.54,2025-07-17,Empréstimo
7379,54,3943.21,2025-08-09,Conta Digital
7380,604,4646.79,2025-09-16,Seguro
7381,389,132.34,2026-02-15,Cartão
7382,855,4243.86,2026-01-22,Conta Digital
7383,998,1307.78,2025-08-21,Cartão
7384,409,3067.62,2025-05-14,Empréstimo
7385,350,2199.48,2026-02-06,Seguro
7386,798,720.06,2025-11-09,Cartão
7387,140,2539.12,2025-09-06,Investimento
7388,733,4176.53,2025-02-03,Investimento
7389,883,4702.22,2025-09-17,Conta Digital
7390,908,4143.58,2025-12-11,Seguro
7391,545,2404.8,2025-12-15,Empréstimo
7392,110,599.91,2026-06-17,Cartão
7393,263,850.26,2025-12-25,Seguro
7394,927,733.0,2025-01-07,Seguro
7395,254,4872.64,2026-02-25,Seguro
7396,994,677.42,2025-12-08,Cartão
7397,492,2794.51,2026-03-11,Conta Digital
7398,543,3194.96,2026-04-03,Conta Digital
7399,407,156.52,2025-07-04,Cartão
7400,235,3616.09,2025-05-14,Empréstimo
7401,126,1260.55,2025-03-18,Investimento
7402,36,4511.78,2025-04-06,Conta Digital
7403,993,3591.07,2025-11-30,Conta Digital
7404,411,4823.0,2025-08-02,Conta Digital
7405,795,2891.92,2025-05-15,Conta Digital
7406,831,2370.44,2026-06-22,Investimento
7407,164,4600.03,2026-06-16,Investimento
7408,208,4135.3,2025-03-20,Seguro
7409,821,804.38,2025-11-14,Conta Digital
7410,371,3990.07,2025-06-27,Conta Digital
7411,838,583.24,2026-02-06,Seguro
7412,308,591.98,2025-01-09,Empréstimo
7413,200,3806.0,2026-06-03,Cartão
7414,483,42.36,2025-11-28,Cartão
7415,719,225.81,2026-06-24,Investimento
7416,320,1705.61,2025-03-23,Empréstimo
7417,962,125.59,2025-06-13,Cartão
7418,85,3621.33,2026-05-16,Seguro
7419,305,1845.54,2025-10-06,Cartão
7420,408,1391.63,2026-05-26,Conta Digital
7421,141,3299.57,2025-03-11,Cartão
7422,890,4442.47,2026-02-20,Investimento
7423,135,4374.74,2025-11-24,Cartão
7424,799,506.42,2025-06-25,Investimento
7425,698,3409.12,2026-04-04,Seguro
7426,283,870.63,2025-02-22,Empréstimo
7427,889,3612.13,2025-02-26,Investimento
7428,548,4544.57,2025-12-16,Seguro
7429,753,2723.41,2025-07-13,Empréstimo
7430,14,2872.87,2026-01-17,Conta Digital
7431,976,2477.19,2025-09-01,Conta Digital
7432,222,2001.52,2025-01-11,Investimento
7433,51,3982.19,2025-09-23,Seguro
7434,457,4889.56,2025-06-07,Empréstimo
7435,138,2018.65,2025-03-19,Seguro
7436,760,3325.03,2025-12-17,Conta Digital
7437,721,516.62,2026-04-17,Cartão
7438,98,1837.61,2025-04-20,Conta Digital
7439,443,2491.83,2026-05-10,Empréstimo
7440,29,3094.78,2025-12-25,Cartão
7441,586,670.87,2025-05-03,Conta Digital
7442,159,2757.55,2025-12-28,Empréstimo
7443,244,1149.69,2025-06-02,Conta Digital
7444,461,4212.05,2025-10-03,Conta Digital
7445,663,4257.96,2026-05-04,Conta Digital
7446,349,2537.49,2025-04-16,Seguro
7447,549,4824.04,2026-01-16,Seguro
7448,831,641.97,2026-03-16,Empréstimo
7449,822,3029.7,2026-03-31,Cartão
7450,290,3015.68,2025-01-20,Investimento
7451,343,4155.84,2026-04-16,Seguro
7452,713,4298.87,2025-11-14,Empréstimo
7453,307,2815.22,2026-04-24,Empréstimo
7454,597,2071.99,2026-01-30,Empréstimo
7455,355,3014.42,2026-06-14,Conta Digital
7456,244,3471.64,2025-07-02,Seguro
7457,669,2884.02,2026-04-27,Investimento
7458,242,3803.43,2026-03-21,Investimento
7459,492,875.82,2025-09-22,Seguro
7460,196,3184.07,2025-07-22,Seguro
7461,881,1535.42,2026-04-19,Conta Digital
7462,508,840.66,2026-01-21,Seguro
7463,488,569.38,2026-02-20,Seguro
7464,229,4473.75,2025-02-14,Empréstimo
7465,629,4580.63,2025-02-18,Empréstimo
7466,277,4641.92,2025-01-20,Seguro
7467,129,1479.2,2026-03-05,Cartão
7468,642,172.24,2025-02-21,Conta Digital
7469,294,67.23,2025-03-09,Investimento
7470,716,1784.6,2025-08-22,Investimento
7471,426,654.68,2025-06-21,Investimento
7472,392,3478.72,2025-05-22,Empréstimo
7473,375,1323.26,2025-06-07,Cartão
7474,227,2074.71,2025-08-25,Cartão
7475,610,3807.16,2025-10-02,Cartão
7476,935,519.27,2025-12-07,Empréstimo
7477,478,1223.8,2025-04-27,Investimento
7478,189,4101.57,2026-02-10,Seguro
7479,934,347.85,2026-05-19,Seguro
7480,432,2866.46,2025-01-14,Cartão
7481,650,347.56,2025-09-30,Empréstimo
7482,941,3059.67,2025-08-17,Empréstimo
7483,338,3061.88,2025-10-07,Investimento
7484,821,1544.75,2025-06-11,Conta Digital
7485,552,3194.11,2025-11-27,Conta Digital
7486,428,3428.27,2026-05-08,Investimento
7487,817,4672.51,2025-12-28,Empréstimo
7488,884,2983.74,2025-06-22,Empréstimo
7489,442,3850.36,2025-06-17,Seguro
7490,477,3648.4,2025-08-30,Investimento
7491,333,72.78,2025-07-27,Empréstimo
7492,620,2822.58,2025-02-08,Cartão
7493,443,1517.06,2026-04-10,Investimento
7494,70,4326.03,2025-11-16,Seguro
7495,150,2269.02,2026-05-16,Empréstimo
7496,863,3692.98,2025-11-29,Seguro
7497,267,3300.12,2025-02-23,Seguro
7498,181,3213.66,2025-05-08,Investimento
7499,635,2473.69,2025-05-28,Cartão
7500,753,2175.68,2026-01-08,Seguro
7501,969,2863.1,2025-07-21,Seguro
7502,979,1171.36,2026-02-14,Conta Digital
7503,20,1400.34,2025-08-06,Conta Digital
7504,886,932.46,2025-12-22,Empréstimo
7505,526,2354.67,2025-08-16,Seguro
7506,468,1006.68,2026-06-08,Cartão
7507,914,1122.15,2025-01-21,Investimento
7508,239,1400.63,2025-09-12,Empréstimo
7509,52,920.33,2025-08-24,Investimento
7510,318,525.32,2025-07-03,Empréstimo
7511,301,3795.6,2025-09-17,Cartão
7512,649,2858.88,2026-01-19,Empréstimo
7513,732,4098.28,2025-06-11,Cartão
7514,248,1166.15,2025-02-15,Seguro
7515,938,381.66,2025-02-19,Empréstimo
7516,255,4111.07,2025-12-01,Cartão
7517,839,161.12,2025-04-02,Seguro
7518,970,1795.34,2026-05-26,Cartão
7519,824,2947.04,2025-10-01,Cartão
7520,280,776.39,2025-11-03,Seguro
7521,403,1541.63,2025-03-22,Conta Digital
7522,636,798.22,2026-01-17,Cartão
7523,135,1617.29,2026-06-07,Cartão
7524,964,2441.84,2026-06-14,Cartão
7525,601,473.84,2025-09-13,Seguro
7526,926,126.18,2025-08-17,Seguro
7527,626,4805.77,2025-03-12,Conta Digital
7528,731,4374.94,2025-04-23,Seguro
7529,709,2496.12,2025-11-18,Seguro
7530,509,4747.98,2026-02-06,Investimento
7531,817,1168.46,2026-06-12,Empréstimo
7532,285,2059.71,2025-01-18,Investimento
7533,124,3730.0,2025-05-18,Cartão
7534,688,3354.68,2026-01-09,Investimento
7535,244,1593.39,2025-01-10,Cartão
7536,470,2190.38,2025-03-16,Seguro
7537,43,1460.03,2025-02-26,Seguro
7538,622,2820.64,2026-01-30,Conta Digital
7539,829,1805.33,2026-03-07,Conta Digital
7540,457,2313.68,2025-03-21,Seguro
7541,195,3435.48,2026-03-09,Cartão
7542,935,4667.69,2025-02-13,Conta Digital
7543,39,564.34,2025-03-22,Seguro
7544,784,3776.47,2025-04-09,Cartão
7545,751,1098.41,2025-06-02,Investimento
7546,852,2576.95,2026-05-28,Conta Digital
7547,101,2698.98,2025-08-01,Cartão
7548,288,4000.26,2026-02-05,Cartão
7549,396,4692.59,2026-06-20,Cartão
7550,418,4835.09,2026-04-30,Conta Digital
7551,752,1774.53,2026-06-25,Seguro
7552,955,2113.91,2025-02-16,Seguro
7553,643,195.22,2026-01-26,Seguro
7554,410,3798.55,2025-06-14,Investimento
7555,491,896.96,2025-02-05,Cartão
7556,491,4747.25,2026-05-15,Empréstimo
7557,844,28.85,2025-04-25,Seguro
7558,459,788.6,2025-07-17,Investimento
7559,216,1771.49,2025-10-17,Cartão
7560,478,2588.51,2025-01-30,Conta Digital
7561,228,267.59,2026-02-14,Conta Digital
7562,455,4762.45,2026-06-17,Conta Digital
7563,599,3151.48,2026-01-16,Cartão
7564,657,1291.41,2025-10-18,Conta Digital
7565,562,1038.01,2026-04-18,Cartão
7566,267,1949.89,2025-09-27,Conta Digital
7567,37,4720.22,2026-01-24,Conta Digital
7568,528,3621.62,2026-04-06,Seguro
7569,71,4344.62,2025-12-12,Investimento
7570,915,522.86,2026-03-12,Seguro
7571,363,2166.91,2025-12-26,Conta Digital
7572,815,1839.91,2026-02-16,Empréstimo
7573,311,1259.74,2025-04-02,Conta Digital
7574,50,4582.2,2026-03-26,Empréstimo
7575,603,4661.35,2025-01-17,Cartão
7576,138,1760.46,2025-12-21,Investimento
7577,340,3796.94,2025-08-08,Empréstimo
7578,790,2359.23,2026-05-04,Investimento
7579,814,1224.93,2025-07-24,Cartão
7580,388,2485.74,2026-05-08,Cartão
7581,607,3918.17,2026-03-02,Cartão
7582,381,1430.19,2026-05-08,Empréstimo
7583,13,4263.53,2025-05-28,Seguro
7584,681,306.73,2026-01-19,Seguro
7585,346,1619.82,2025-03-01,Seguro
7586,303,2957.47,2025-02-02,Conta Digital
7587,763,3605.21,2025-08-02,Conta Digital
7588,867,2489.96,2026-04-15,Empréstimo
7589,533,2559.81,2025-05-19,Seguro
7590,387,505.04,2025-08-08,Cartão
7591,208,3995.7,2025-10-16,Empréstimo
7592,539,1114.4,2025-03-02,Cartão
7593,31,2909.71,2025-10-26,Empréstimo
7594,321,803.79,2025-11-11,Conta Digital
7595,960,1145.61,2025-01-19,Investimento
7596,709,4868.82,2025-10-12,Cartão
7597,449,4958.12,2026-02-27,Seguro
7598,278,2078.3,2026-02-01,Empréstimo
7599,525,3103.6,2025-07-19,Seguro
7600,103,2618.91,2026-01-22,Empréstimo
7601,149,1697.38,2026-04-09,Seguro
7602,648,2033.02,2025-01-05,Empréstimo
7603,131,1264.06,2025-05-13,Empréstimo
7604,919,4770.54,2025-02-09,Seguro
7605,392,3722.92,2026-04-08,Cartão
7606,189,1809.94,2026-01-13,Conta Digital
7607,578,3688.16,2025-09-26,Cartão
7608,946,2592.58,2025-06-19,Conta Digital
7609,904,4542.91,2025-12-11,Cartão
7610,423,2024.68,2025-02-14,Conta Digital
7611,821,591.5,2025-07-04,Empréstimo
7612,594,652.91,2026-06-24,Conta Digital
7613,301,3861.19,2026-05-13,Conta Digital
7614,35,2926.84,2026-01-26,Empréstimo
7615,427,432.83,2025-05-24,Investimento
7616,401,3065.26,2025-10-16,Seguro
7617,311,793.36,2025-05-29,Empréstimo
7618,819,4885.86,2025-06-02,Seguro
7619,550,2730.21,2026-02-07,Empréstimo
7620,742,371.07,2026-04-18,Empréstimo
7621,474,402.51,2026-01-11,Cartão
7622,232,4716.25,2025-04-23,Conta Digital
7623,33,3483.34,2026-01-25,Investimento
7624,647,2944.06,2025-05-05,Seguro
7625,807,625.18,2025-09-12,Conta Digital
7626,419,51.88,2025-03-29,Cartão
7627,271,2281.92,2025-04-05,Conta Digital
7628,582,4169.9,2025-05-08,Cartão
7629,835,2909.2,2025-05-09,Seguro
7630,868,4741.11,2025-05-27,Seguro
7631,744,2441.29,2025-08-05,Seguro
7632,65,4844.74,2025-08-14,Seguro
7633,81,1418.9,2025-07-22,Cartão
7634,529,536.15,2025-04-17,Seguro
7635,10,4744.91,2025-12-17,Cartão
7636,715,3525.28,2025-06-10,Seguro
7637,652,596.9,2025-01-03,Seguro
7638,320,2263.17,2026-05-30,Seguro
7639,425,26.79,2025-10-09,Cartão
7640,827,4996.63,2026-01-31,Investimento
7641,103,1493.64,2026-05-31,Investimento
7642,540,1079.15,2025-01-23,Empréstimo
7643,108,1328.13,2025-12-29,Investimento
7644,279,1587.22,2025-05-09,Empréstimo
7645,469,1654.05,2026-04-29,Conta Digital
7646,276,3956.99,2026-04-11,Seguro
7647,28,1127.97,2026-04-06,Seguro
7648,265,3098.82,2026-06-22,Investimento
7649,4,3029.26,2025-08-24,Empréstimo
7650,624,550.58,2025-08-23,Investimento
7651,766,4848.96,2025-10-23,Cartão
7652,191,4082.79,2026-02-19,Seguro
7653,73,41.45,2026-01-30,Cartão
7654,230,855.79,2026-04-07,Seguro
7655,240,4702.71,2025-02-16,Seguro
7656,501,4628.79,2026-02-11,Empréstimo
7657,90,3433.52,2025-02-07,Cartão
7658,28,4982.32,2026-02-20,Seguro
7659,303,2046.88,2025-04-07,Empréstimo
7660,330,1144.78,2025-02-08,Investimento
7661,954,1457.33,2025-03-04,Seguro
7662,452,1467.15,2026-06-18,Investimento
7663,476,3005.25,2026-01-23,Conta Digital
7664,836,2603.75,2025-10-06,Conta Digital
7665,259,2593.49,2026-04-24,Cartão
7666,920,3255.16,2026-02-20,Cartão
7667,26,4941.37,2026-04-12,Investimento
7668,5,3772.4,2026-04-01,Investimento
7669,973,4779.66,2025-08-16,Investimento
7670,321,2879.13,2025-11-14,Conta Digital
7671,203,4048.54,2025-02-07,Investimento
7672,541,534.25,2025-03-17,Investimento
7673,110,2877.2,2026-03-10,Cartão
7674,38,1404.6,2025-01-25,Empréstimo
7675,945,482.27,2025-10-21,Seguro
7676,89,4725.17,2026-01-01,Seguro
7677,870,2967.75,2026-04-04,Seguro
7678,233,1177.16,2026-06-16,Seguro
7679,680,2831.93,2026-02-21,Seguro
7680,384,4701.81,2025-08-23,Conta Digital
7681,112,2410.62,2025-01-28,Empréstimo
7682,745,1186.01,2025-09-07,Cartão
7683,898,4685.27,2025-02-26,Seguro
7684,633,3479.76,2025-07-04,Investimento
7685,642,2033.01,2025-12-23,Empréstimo
7686,737,1941.87,2025-04-25,Conta Digital
7687,490,3245.02,2026-04-13,Empréstimo
7688,107,4972.36,2025-08-10,Conta Digital
7689,890,1531.12,2026-03-14,Empréstimo
7690,280,2542.7,2025-06-05,Empréstimo
7691,812,3736.32,2025-12-24,Conta Digital
7692,386,4291.96,2025-09-07,Conta Digital
7693,158,4331.47,2026-02-02,Conta Digital
7694,465,3325.63,2025-09-25,Cartão
7695,948,4795.62,2025-10-08,Conta Digital
7696,206,3959.33,2026-05-09,Conta Digital
7697,400,2212.79,2025-02-04,Investimento
7698,7,1839.15,2025-04-14,Investimento
7699,894,1160.4,2025-11-24,Investimento
7700,623,643.97,2025-05-05,Investimento
7701,140,1708.23,2026-02-07,Conta Digital
7702,571,3069.53,2026-01-15,Seguro
7703,403,1525.25,2025-08-02,Conta Digital
7704,548,3475.93,2026-04-04,Cartão
7705,105,4694.58,2025-12-02,Seguro
7706,498,44.41,2025-08-25,Conta Digital
7707,735,1201.94,2025-05-16,Investimento
7708,713,4202.84,2025-04-12,Conta Digital
7709,405,1999.71,2025-06-04,Seguro
7710,330,648.19,2025-02-26,Seguro
7711,25,3113.27,2025-06-27,Investimento
7712,55,55.3,2025-03-24,Cartão
7713,684,3858.18,2025-02-26,Cartão
7714,838,1646.98,2025-03-17,Investimento
7715,73,4233.52,2026-04-16,Empréstimo
7716,576,1304.46,2025-09-16,Conta Digital
7717,642,2581.06,2025-05-23,Cartão
7718,876,1170.32,2025-02-18,Conta Digital
7719,525,716.86,2025-07-17,Conta Digital
7720,875,1528.72,2026-01-20,Conta Digital
7721,640,275.15,2026-02-19,Investimento
7722,131,999.28,2025-08-12,Cartão
7723,63,1333.21,2025-09-26,Conta Digital
7724,128,2479.08,2026-04-23,Empréstimo
7725,644,4959.44,2026-01-07,Seguro
7726,743,2106.57,2025-05-22,Empréstimo
7727,74,3865.06,2025-05-20,Empréstimo
7728,22,2065.09,2025-03-25,Conta Digital
7729,745,4920.57,2025-10-22,Cartão
7730,493,1934.34,2025-08-17,Cartão
7731,160,964.12,2025-09-26,Cartão
7732,707,3146.4,2025-09-02,Investimento
7733,519,962.59,2025-03-09,Investimento
7734,868,2322.96,2025-10-08,Cartão
7735,857,1234.21,2025-08-19,Conta Digital
7736,683,357.24,2025-08-22,Empréstimo
7737,352,716.76,2025-06-02,Investimento
7738,825,2281.99,2025-04-15,Empréstimo
7739,390,4442.56,2025-09-04,Investimento
7740,598,1314.98,2025-11-25,Empréstimo
7741,959,948.77,2025-07-09,Conta Digital
7742,425,3812.82,2025-09-22,Seguro
7743,701,2610.78,2025-09-12,Investimento
7744,786,3523.3,2026-03-22,Conta Digital
7745,116,4363.1,2025-04-29,Cartão
7746,317,3920.11,2025-08-16,Empréstimo
7747,48,2141.91,2025-01-25,Conta Digital
7748,725,2608.29,2025-11-25,Conta Digital
7749,512,2404.94,2025-12-08,Seguro
7750,720,1751.65,2025-02-27,Investimento
7751,716,4446.11,2026-05-09,Conta Digital
7752,491,4646.78,2025-02-23,Empréstimo
7753,945,1794.53,2025-04-11,Empréstimo
7754,17,3571.93,2025-09-30,Investimento
7755,977,1192.2,2025-06-22,Cartão
7756,423,909.32,2026-02-11,Investimento
7757,743,131.99,2025-05-30,Empréstimo
7758,332,2553.43,2025-03-16,Conta Digital
7759,816,53.43,2025-11-24,Seguro
7760,674,3103.76,2026-05-17,Investimento
7761,789,1152.34,2026-04-12,Conta Digital
7762,201,3016.19,2026-01-03,Investimento
7763,874,2902.77,2025-12-21,Cartão
7764,578,4809.12,2025-05-30,Seguro
7765,738,2268.17,2025-03-29,Cartão
7766,66,2407.83,2025-08-10,Investimento
7767,987,4613.64,2025-01-13,Empréstimo
7768,728,2647.98,2025-06-01,Seguro
7769,403,4790.05,2026-04-20,Investimento
7770,107,534.98,2026-01-09,Conta Digital
7771,299,3656.81,2025-06-14,Empréstimo
7772,213,172.53,2025-01-15,Conta Digital
7773,44,1820.24,2025-09-13,Cartão
7774,761,4739.71,2025-05-30,Conta Digital
7775,988,847.32,2025-09-16,Conta Digital
7776,143,2566.16,2025-08-17,Empréstimo
7777,819,570.94,2026-04-29,Conta Digital
7778,538,1029.56,2025-06-25,Investimento
7779,236,3587.02,2025-12-28,Seguro
7780,558,1757.7,2025-07-08,Cartão
7781,484,686.0,2025-03-07,Conta Digital
7782,460,4227.87,2025-10-30,Empréstimo
7783,558,2360.4,2025-03-13,Investimento
7784,699,3588.02,2026-05-17,Conta Digital
7785,715,2160.81,2025-08-03,Investimento
7786,335,349.79,2025-12-02,Seguro
7787,340,475.04,2025-01-20,Cartão
7788,980,1829.89,2025-03-24,Cartão
7789,526,591.82,2025-11-07,Conta Digital
7790,788,1294.55,2025-05-12,Empréstimo
7791,440,4388.03,2025-08-01,Cartão
7792,14,1064.82,2025-01-11,Investimento
7793,138,662.43,2025-11-26,Cartão
7794,158,3734.19,2025-08-25,Cartão
7795,723,4523.98,2025-10-06,Empréstimo
7796,899,4099.99,2025-10-09,Empréstimo
7797,468,1667.85,2025-07-29,Conta Digital
7798,118,4903.44,2025-05-25,Conta Digital
7799,31,4325.05,2025-04-25,Investimento
7800,727,1994.05,2025-05-07,Investimento
7801,861,4501.26,2026-03-13,Conta Digital
7802,395,4184.02,2026-04-28,Seguro
7803,10,1258.67,2025-01-02,Seguro
7804,383,1406.67,2025-09-16,Cartão
7805,966,113.92,2025-04-12,Investimento
7806,401,1334.24,2026-04-21,Cartão
7807,32,3435.16,2025-10-22,Seguro
7808,808,3677.22,2025-01-29,Cartão
7809,338,3649.76,2025-04-08,Investimento
7810,417,1510.63,2026-02-27,Empréstimo
7811,529,37.89,2025-05-13,Seguro
7812,99,612.7,2025-01-07,Seguro
7813,838,110.43,2026-02-22,Conta Digital
7814,587,4891.56,2026-03-02,Cartão
7815,749,3599.81,2025-07-19,Cartão
7816,338,4185.56,2025-12-06,Seguro
7817,164,3496.69,2025-06-16,Empréstimo
7818,677,3970.05,2025-02-19,Seguro
7819,516,4190.52,2025-07-17,Investimento
7820,664,2236.37,2025-11-08,Empréstimo
7821,359,4607.74,2025-02-28,Seguro
7822,509,4975.39,2025-06-28,Seguro
7823,765,4354.42,2025-07-23,Conta Digital
7824,373,252.68,2025-04-20,Cartão
7825,119,4574.88,2025-06-12,Seguro
7826,328,2542.58,2026-03-22,Empréstimo
7827,475,2237.7,2025-07-01,Investimento
7828,42,1120.82,2026-04-01,Seguro
7829,545,2946.05,2025-09-01,Cartão
7830,261,4544.21,2026-01-03,Conta Digital
7831,913,3991.7,2025-01-08,Conta Digital
7832,483,606.31,2026-03-19,Cartão
7833,819,4446.46,2025-11-13,Empréstimo
7834,183,3053.58,2025-08-14,Seguro
7835,981,3518.54,2025-10-30,Seguro
7836,611,4398.82,2025-02-16,Seguro
7837,755,3971.39,2026-02-21,Investimento
7838,329,2235.69,2025-04-01,Cartão
7839,697,958.07,2026-04-05,Conta Digital
7840,817,2750.29,2025-01-19,Seguro
7841,777,1670.16,2026-02-26,Empréstimo
7842,453,4372.76,2025-11-29,Cartão
7843,90,4986.66,2025-01-01,Conta Digital
7844,584,4894.95,2026-01-01,Conta Digital
7845,585,2334.48,2025-02-09,Cartão
7846,900,1756.18,2025-06-21,Empréstimo
7847,120,3887.41,2025-07-26,Investimento
7848,727,2618.01,2026-01-20,Cartão
7849,8,4578.76,2025-07-20,Seguro
7850,470,2174.46,2025-03-14,Empréstimo
7851,688,2547.78,2026-06-13,Conta Digital
7852,633,3613.16,2025-01-08,Investimento
7853,288,1964.27,2025-04-19,Cartão
7854,766,1247.16,2026-05-06,Conta Digital
7855,906,4304.29,2025-05-10,Investimento
7856,108,3174.34,2025-12-03,Investimento
7857,958,262.22,2025-08-14,Empréstimo
7858,534,3390.26,2026-06-16,Seguro
7859,904,4147.07,2026-06-10,Seguro
7860,752,3220.69,2026-06-09,Investimento
7861,525,3266.77,2025-09-22,Empréstimo
7862,993,2885.39,2026-02-10,Empréstimo
7863,53,3564.59,2025-01-09,Cartão
7864,482,1201.32,2025-10-19,Conta Digital
7865,597,4901.49,2025-11-01,Seguro
7866,321,2323.52,2025-09-16,Seguro
7867,284,569.39,2025-02-14,Investimento
7868,413,2916.02,2025-06-24,Investimento
7869,139,1940.29,2025-12-18,Seguro
7870,670,1176.65,2026-04-08,Seguro
7871,582,563.44,2026-02-05,Cartão
7872,960,4005.65,2025-09-23,Empréstimo
7873,350,2907.1,2026-06-12,Empréstimo
7874,944,3063.9,2025-12-04,Conta Digital
7875,759,289.87,2026-03-16,Seguro
7876,519,4278.26,2026-04-07,Conta Digital
7877,775,1130.38,2026-05-24,Seguro
7878,427,3336.65,2025-03-15,Investimento
7879,489,2640.71,2025-08-12,Seguro
7880,694,213.94,2025-08-04,Cartão
7881,454,3267.73,2025-04-11,Investimento
7882,477,4787.36,2025-04-07,Empréstimo
7883,324,3294.79,2025-01-03,Investimento
7884,521,2682.32,2026-02-02,Conta Digital
7885,161,760.09,2025-07-22,Conta Digital
7886,330,1426.96,2025-08-30,Empréstimo
7887,419,2916.58,2025-12-15,Empréstimo
7888,977,2780.54,2025-02-14,Empréstimo
7889,230,453.25,2025-05-22,Investimento
7890,323,993.93,2026-04-15,Empréstimo
7891,322,3477.89,2025-12-05,Cartão
7892,292,3122.88,2025-06-09,Seguro
7893,609,3456.06,2025-07-12,Empréstimo
7894,992,657.24,2025-10-02,Investimento
7895,499,392.69,2026-03-11,Conta Digital
7896,338,4433.42,2025-09-06,Seguro
7897,322,1853.36,2026-04-08,Cartão
7898,936,4910.15,2025-02-07,Cartão
7899,421,585.46,2025-09-15,Cartão
7900,200,2102.12,2025-11-13,Seguro
7901,960,4668.07,2026-01-05,Conta Digital
7902,281,4000.62,2026-02-06,Cartão
7903,785,817.38,2025-09-13,Conta Digital
7904,96,4783.63,2025-06-01,Investimento
7905,694,3667.45,2025-01-15,Investimento
7906,333,167.73,2026-02-19,Cartão
7907,928,786.03,2025-06-03,Conta Digital
7908,665,1199.54,2025-01-28,Seguro
7909,396,1494.28,2026-03-06,Conta Digital
7910,712,1776.45,2025-01-05,Seguro
7911,380,1861.19,2025-12-15,Conta Digital
7912,341,274.25,2026-02-22,Empréstimo
7913,723,1677.49,2025-01-07,Investimento
7914,511,2446.7,2025-11-16,Empréstimo
7915,238,3237.91,2026-05-15,Investimento
7916,879,4931.1,2025-03-05,Seguro
7917,695,4120.93,2025-02-06,Cartão
7918,533,906.16,2025-09-08,Investimento
7919,580,1897.61,2025-05-26,Investimento
7920,912,4647.07,2025-01-18,Empréstimo
7921,970,3434.55,2025-06-03,Cartão
7922,578,2231.73,2025-12-12,Cartão
